fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,segment_ssl,segment_ssl_objective,segment_ssl_feature_kind,seed,ssl_projection_dim,ssl_feature_mask_prob,ssl_noise_std
0,sub01,1,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,13.888039985975896,13.656739687064729,0.13538405667263198,0.9591627366751788,0.0,0.0,0.02117464918404608,0.3917542356715734,3.333517589646326,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,2,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,11.52048313855175,11.408069403522992,0.01933410466904659,0.9307960636349788,0.0,0.0,0.031084340055050157,0.261536597226008,4.092545944143576,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,3,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,10.837644844891066,10.721630698656181,0.023312011800439233,0.9270215534356486,0.0,0.0,0.03172757785787724,0.23092224502349754,4.155385116182001,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,4,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,10.497373451749642,10.381080933301098,0.02377993770804538,0.9251256687232697,0.0,0.0,0.035667811537558484,0.2131836645572309,4.1597940387478864,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,5,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,10.220909827258957,10.104901940699117,0.023903514047067954,0.9210439415804419,0.0,0.0,0.03502373583058259,0.19948934800032364,4.242074841997063,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,6,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,9.93794207648927,9.820300590469543,0.025798412195714823,0.9184304664571922,0.0,0.0,0.035814313365487876,0.18877444226309598,4.205581678099842,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,7,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,9.736053430701633,9.618248274601788,0.026083959051337376,0.9172121604600275,0.0,0.0,0.03990505233711277,0.18297054814879757,4.046358276410881,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,8,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,9.571904762807595,9.453645823961235,0.026802337977040812,0.9145657410659638,0.0,0.0,0.041887678572837546,0.17534420125750433,4.022848859963664,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,9,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,9.327231698777096,9.206178997617318,0.029520687116569733,0.9153201906567076,0.0,0.0,0.044053320804484694,0.1669487784657464,3.9311264874450713,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,10,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,9.071643162533581,8.9489782492953,0.031174828569252654,0.914900840041172,0.0,0.0,0.048600090511766565,0.15759229778768533,3.794168556591429,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,11,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.961686420250699,8.839885144594657,0.030265740189419323,0.9153552552855823,0.0,0.0,0.05320318901551464,0.15164555817753433,3.7186664475862723,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,12,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.743044203496074,8.619727183148205,0.03185926063127252,0.914577569975796,0.0,0.0,0.05483918153565837,0.14652209418762727,3.585695279309474,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,13,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.593995072452195,8.47506368872654,0.02746368689366071,0.9146772271608451,0.0,0.0,0.05691290759496331,0.14104187044415223,3.5261942456917934,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,14,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.458550703952987,8.338666109449836,0.028434843893545083,0.9144975182069726,0.0,0.0,0.05664429461316343,0.1352213353282249,3.5420253587908954,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,15,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.468564482799088,8.350321698473744,0.026820091374841818,0.9142269533706376,0.0,0.0,0.05993891802738862,0.13355026569261969,3.513092116530673,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,16,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.278190177750302,8.159799441873314,0.026865405390462078,0.9152533288495949,0.0,0.0,0.0537359154657034,0.13030872601956367,3.558683389923962,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,17,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.243893549261815,8.124289527832275,0.028072323694647072,0.9153168808179073,0.0,0.0,0.05343886378751808,0.1301456955131663,3.534675536640137,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
0,sub01,18,vicreg,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,8.333103089693534,8.214926761460019,0.026609935845986782,0.9156639863295384,0.0,0.0,0.0602020500765824,0.12938933886691512,3.475142027752333,all-patient,True,segssl_vicreg_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,vicreg,fc-wpli,13,32,0.03,0.02
