fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,segment_ssl,segment_ssl_objective,segment_ssl_feature_kind,seed,ssl_projection_dim,ssl_feature_mask_prob,ssl_noise_std
0,sub01,1,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,1.1945067540820375,0.9482976828675821,0.1480021614477454,0.9820691031288815,0.18433786404251393,152.7919671563988,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,2,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8801691431210811,0.7651558635956738,0.021347898173617177,0.9366538325153974,0.1615515177565315,120.72087150360959,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,3,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8117866498303128,0.7053535549170468,0.01469318182819868,0.9173991300195337,0.15388381019057484,110.29395119412487,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,4,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8345836476975703,0.730886214223516,0.01262510606492183,0.9107232819277927,0.16629793156941136,112.91765851328573,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,5,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.77108918231322,0.6692359052093856,0.011653572202203758,0.901997054240618,0.14328057107140413,105.19106923441488,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,6,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7388283333692892,0.6384614222196944,0.010662747331824436,0.8970416380589702,0.13493875721613302,100.70453549571246,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,7,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.763195139359668,0.6622607734692524,0.010766044318438526,0.9016832250997839,0.1459408825108238,103.26398069830054,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,8,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7237905478809934,0.6232525038410468,0.01116306349575757,0.8937497933309867,0.13550627349056785,97.54924806085715,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,9,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.722581792162709,0.6206867940634845,0.012559008313365191,0.8933599084259505,0.13141704201747004,97.85395255221789,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
0,sub01,10,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7380837053654203,0.6359427877631321,0.012834686207106389,0.8930623030282586,0.14795795496691397,97.59696905736429,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed13_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,fc-wpli,13,32,0.03,0.02
