fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,ssl_only_cache
0,sub01,1,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.952869645111701,0.8186705045548139,0.04287779775320315,0.9132134257286203,0.06005726141681639,151.72265192667643,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,2,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6727882939518667,0.5834453844556622,0.004205361300823735,0.8513754742402656,0.03829249688743742,109.0305799671248,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,3,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6279064353482396,0.5414191878309437,0.002818432742474126,0.8366881414371379,0.04039344169089899,100.2051513671875,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,4,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5992632756922759,0.5142620304928106,0.0022447845515082866,0.8275646027396707,0.03674853840961541,95.50270043915393,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,5,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5867394055221595,0.5029760673934338,0.0019157111644744873,0.8184762646462403,0.038462717725219676,92.9026720383588,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,6,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5834502168730193,0.5003446238298043,0.0017556239576900707,0.8134996939231368,0.03818691767610646,92.43154324550255,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,7,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5615062535977831,0.47914310629461326,0.0016520926765367097,0.8071105471428703,0.034588010082770064,88.9110210867489,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,8,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5621751416839805,0.48029717423167884,0.001617498608196483,0.8026046833571265,0.03578265552116813,88.90290586808149,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,9,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5599424683580212,0.4782809214849098,0.001708047296486649,0.7995349858613575,0.036087561171620576,88.43867399926279,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,10,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5506122091821596,0.4693198849173153,0.0018130789784824148,0.7947924387805602,0.03568711599526817,86.72655585793888,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
