fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,ssl_only_cache
0,sub01,1,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,1.240426127772882,0.9854422219958439,0.15700746152505457,0.9797644475066805,0.17628076257656303,161.83229520881318,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,2,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8576747708586583,0.7470073613275094,0.017076299722451137,0.9359110933376024,0.14279784712930252,120.84190552548108,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,3,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8486273916831529,0.743496314284811,0.012854038244224639,0.9227703869105335,0.15536632115022275,117.62600157840319,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,4,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8064937831396126,0.7039010713537376,0.011450535985103167,0.9114217648943107,0.15101479608783558,110.57725745273301,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,5,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7819564676142309,0.6804093227562201,0.011388182165138275,0.9015896190922573,0.14631754379864204,106.81835815916024,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,6,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7535552790915349,0.651573631036804,0.01214370475822236,0.8983794204979779,0.13411598062384836,103.49153222315815,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,7,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7665643004544702,0.6658382581999578,0.010979702273213056,0.8974634015940101,0.14744857712871437,103.67793894004062,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,8,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7319576601345701,0.6318653161188521,0.010913645128804848,0.8917869917187558,0.13244598399069943,99.88386870000467,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,9,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7485373275450976,0.6464706561954848,0.012573215828473825,0.8949345644726696,0.14994726060500993,99.30468096486126,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,10,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.733985321158432,0.6322690935961279,0.01258557393731349,0.8913065398119361,0.13663171409825012,99.12747809421494,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed7_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
