fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,ssl_only_cache
0,sub01,1,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,1.1692105809530888,0.8861111748028562,0.185306347223867,0.9779305979312654,0.1582372202329241,145.57479428295122,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,2,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8794717123783917,0.7442452376819702,0.041004074997161015,0.9422240080348999,0.15865583498465952,117.11788315792008,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,3,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.8847679063618421,0.7533670328409073,0.038625076235053075,0.9277579977930305,0.17973971454031484,114.72546642045101,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,4,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7863897307223058,0.6592600693503224,0.03600226218007,0.9112739927502742,0.14864381877088592,102.12325201756451,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,5,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7801321905210199,0.655360794756042,0.034618612067158,0.9015278303290744,0.15459014831479098,100.15413103445593,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,6,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7806985664415169,0.6585262474192091,0.03223003500486275,0.8994228440926845,0.15341315468920735,101.02262082042922,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,7,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7632395255850606,0.642038651790277,0.03160852217579268,0.8959235240263768,0.1559508329111734,97.21756583285996,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,8,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7680405605124287,0.6445289048184437,0.033359518089142455,0.901521376642098,0.14889813873400184,99.12615533653958,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,9,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.742921617520283,0.6215638171035455,0.03187858939645775,0.8947921235010443,0.14819482425021369,94.67380076860526,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
0,sub01,10,barlow,fc-wpli,8025,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7438415074015994,0.6223135193386876,0.032290207912247494,0.8923778189605925,0.1502994372492259,94.40281890018053,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_fc-wpli_finetune_seed2_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup0_ssl_cache_10seed_locked,True
