fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,segment_ssl,segment_ssl_objective,segment_ssl_feature_kind,seed,ssl_projection_dim,ssl_feature_mask_prob,ssl_noise_std
0,sub01,1,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.9719179570090537,0.8317178885434188,0.05113730360479916,0.8906276385281601,0.06288157000649246,153.76726728701124,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,2,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6774784565556283,0.5860816650530871,0.007197946310043335,0.841988448389605,0.044173734640136506,108.38158851324343,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,3,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6267456540874407,0.5391072832486209,0.00496988530252494,0.8266848546909351,0.04003657964606057,99.81414280311733,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,4,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5946842529025732,0.5092960448533881,0.004074465760997697,0.8131374177395129,0.03889957855902977,94.0792952668433,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,5,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.590511550564392,0.5060904667365784,0.003973249126883114,0.8044783403476079,0.04161017356034113,92.896060517255,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,6,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5622608331488628,0.4785946426146171,0.003496008643917009,0.8017018185234537,0.03439261219258804,88.84040816063974,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,7,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.55856496215451,0.4755117701256976,0.0033688770789726107,0.7968431335161714,0.03708319984440345,87.68571589600806,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,8,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5519565875331561,0.4690046549719923,0.0034373623483321247,0.7951456928370045,0.03579611290821477,86.64171034121046,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,9,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.543584776479824,0.46136283556035923,0.0034842979674245796,0.7873764190019346,0.035585700318345105,85.15542908462824,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
0,sub01,10,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5364341933645455,0.45462643694059524,0.0035728857797734876,0.7823486981730835,0.03324331346164257,84.27662650463628,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd_finetune_seed5_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100_10seed_locked,True,barlow,psd,5,32,0.03,0.02
