model,architecture,feature_kind,fusion,encoder_kind,pretrained,pretrained_transfer_mode,learning_rate,weight_decay,embedding_dim,dropout,seed,lambda_reg,lambda_rank,lambda_soft,rank_margin,residual_alpha,alpha_candidates,residual_probability_scale,use_swa,swa_start_epoch,swa_lr,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,brier_score,roc_auc,pr_auc
no_ssl_residualaware_highrank,multimodal,psd-fc-wpli,gated,cnn,False,residual_aware_multitask_from_scratch,0.002,1e-05,32,0.0,4,0.3,0.3,0.1,0.5,1.0,1.0,1.0,True,50,0.0005,0.8421052631578947,0.8388888888888889,0.9,0.7777777777777778,0.8181818181818182,0.8571428571428571,0.1327156021197591,0.8777777777777778,0.871976911976912
