model_group,seed,threshold,threshold_method,ensemble_members,ensemble_weighting,n_subjects,n_seeds,exploratory,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,brier_score,tn,fp,fn,tp,roc_auc,pr_auc
psd_segbarlow_ssl_cnn,7,0.5,fixed_0.5,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.8947368421052632,0.8888888888888888,1.0,0.7777777777777778,0.8333333333333334,0.9090909090909091,0.15907037214560715,7,2,0,10,0.8888888888888888,0.891976911976912
psd_segbarlow_ssl_cnn,13,0.5,fixed_0.5,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.8421052631578947,0.8333333333333333,1.0,0.6666666666666666,0.7692307692307693,0.8695652173913043,0.20076407868043913,6,3,0,10,0.7444444444444445,0.7094122544122544
psd_segbarlow_ssl_cnn,21,0.5,fixed_0.5,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7894736842105263,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143,0.8333333333333334,0.20736946471389095,5,4,0,10,0.7777777777777779,0.7744122544122544
psd_segbarlow_ssl_cnn,42,0.5,fixed_0.5,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7894736842105263,0.7833333333333333,0.9,0.6666666666666666,0.75,0.8181818181818182,0.2266104407045978,6,3,1,9,0.8,0.8344336219336219
psd_segbarlow_ssl_cnn,0,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.6842105263157895,0.6722222222222223,0.9,0.4444444444444444,0.6428571428571429,0.75,0.24166906795452295,4,5,1,9,0.7555555555555555,0.7180050505050506
psd_segbarlow_ssl_cnn,1,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7894736842105263,0.7833333333333333,0.9,0.6666666666666666,0.75,0.8181818181818182,0.21483122593155513,6,3,1,9,0.7222222222222222,0.7021320346320346
psd_segbarlow_ssl_cnn,2,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.8421052631578947,0.8333333333333333,1.0,0.6666666666666666,0.7692307692307693,0.8695652173913043,0.1794665065526145,6,3,0,10,0.8,0.7324281274281275
psd_segbarlow_ssl_cnn,3,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7368421052631579,0.7222222222222222,1.0,0.4444444444444444,0.6666666666666666,0.8,0.21173559836115435,4,5,0,10,0.7666666666666667,0.7524891774891774
psd_segbarlow_ssl_cnn,4,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7368421052631579,0.7277777777777779,0.9,0.5555555555555556,0.6923076923076923,0.782608695652174,0.26258747698801416,5,4,1,9,0.7333333333333333,0.7731593406593406
psd_segbarlow_ssl_cnn,5,0.5,leave_one_seed_out_oof,psd_segbarlow_ssl_cnn,single_model,19,10,False,0.7894736842105263,0.7833333333333333,0.9,0.6666666666666666,0.75,0.8181818181818182,0.21313722583935527,6,3,1,9,0.8,0.8227272727272726
