fold_index,test_subject_id,epoch,objective,feature_kind,n_segments,batch_size,embedding_dim,projection_dim,learning_rate,feature_mask_prob,noise_std,lambda_latent,lambda_local,loss,alignment_loss,masked_latent_loss,local_reconstruction_loss,barlow_on_diag_loss,barlow_off_diag_loss,vicreg_invariance_loss,vicreg_variance_loss,vicreg_covariance_loss,ssl_data_scope,historical_unlabeled_pretraining,run_name,segment_ssl,segment_ssl_objective,segment_ssl_feature_kind,seed,ssl_projection_dim,ssl_feature_mask_prob,ssl_noise_std
0,sub01,1,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.9806116871974048,0.846219160042557,0.04289817810058594,0.9149434859846153,0.06623470977898321,155.99689335542567,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,2,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.7113196587445689,0.6193457106164858,0.005630166390362908,0.8634378144554063,0.04291947734720238,115.28524944081026,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,3,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.650334168094046,0.5614019919259875,0.0036858941994461357,0.8524628145729795,0.03928721703214608,104.42295737921023,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,4,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6218828933203921,0.5346690592228197,0.0028617197392033595,0.8435211397853553,0.03916259857611366,99.10129442401961,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,5,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.6068130593381676,0.5210422158825632,0.002239839002197864,0.8353100412616543,0.03863373667471951,96.48169798757516,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,6,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5927873596841213,0.5079530932739669,0.0019683642714631326,0.8286590101379975,0.038055810894059273,93.97945843116909,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,7,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5747354512705523,0.4909184278226366,0.0016549830343209062,0.8216203955750839,0.036903172508156036,90.80305308173685,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,8,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5728071215105992,0.4895667614013541,0.0016132417847128475,0.8162711678474557,0.038196154931952775,90.27412353964412,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,9,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5628769761791417,0.48005651913437186,0.001600039239023246,0.8122041727105777,0.035651292153131946,88.88104734233781,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
0,sub01,10,barlow,psd,16318,16,32,32,0.001,0.03,0.02,1.0,0.1,0.5583902557398759,0.4755867467499247,0.0019000515049579097,0.8090345685972887,0.03625133941680485,87.86708341860303,0.0,0.0,0.0,all-patient,True,segssl_barlow_all-patient_psd-fc-wpli_finetune_seed0_pre20_proj32_mask0_03_noise0_02_mlp1_0_sup100,True,barlow,psd,0,32,0.03,0.02
